"Id","Predicted"
1684,139600.363827532
1897,134460.820071096
4362,72455.4312168319
5179,237714.501260794
2591,220872.467262489
2700,250581.586622716
1156,181148.672438089
1478,86331.8249211627
4719,187395.33441437
3669,111592.291932587
3138,128160.301623519
5234,298859.052985488
5723,274176.201058588
1789,134532.086531565
2169,195096.276688251
3667,378544.202586985
1325,123992.762409684
1153,73918.4727184921
1245,111572.637294387
3283,179353.395677428
5229,292851.901654136
2062,165214.767021711
1161,369268.314696424
5215,253257.462191601
2098,413642.230323433
75,282459.463215957
3517,361245.592515123
501,58735.7558930192
5709,367917.214803755
709,77354.6956613367
633,257423.39470432
1762,315314.316223271
5870,170650.326693475
4742,226655.477610246
265,24115.0795664952
5004,321265.747767461
2657,215236.618132984
1022,61469.9653854548
3327,326307.595191128
2964,241615.221706627
3715,279202.950218976
3998,240233.88394226
3692,124338.996340755
4952,401739.163870572
2602,219879.396957023
2810,94359.5764925895
5570,195687.910903374
2171,415803.459737846
1715,21084.5041708884
2485,188954.950519479
5098,304344.466144233
804,167992.189753572
4629,223350.257987585
4676,186337.700139578
3322,93069.5875045961
5779,205370.695171393
902,128508.41278752
2352,124623.928899595
1914,56959.8216004133
3898,239091.13145265
5677,459150.175930201
2327,188755.499934304
663,73149.1905417862
4272,429417.750380178
416,221852.884789715
5398,80217.7534869934
1082,156218.127598664
1315,122063.334950624
2227,83222.2652576145
726,345953.781136902
3384,188507.817029949
1317,112517.709285032
1467,344665.437585623
3400,131405.581727399
1499,140617.614084331
5481,234069.945780455
1030,136916.685383494
4605,181069.398727027
3126,121872.459073149
513,185796.317594906
1385,109553.621640794
2225,141336.152676634
2320,104512.255621153
4827,456413.384097474
3771,107353.40033701
4502,261292.390897898
3566,65204.8893522983
1126,33679.7777451472
49,171876.528528177
1848,93185.9040888522
5449,301144.582203226
4127,118039.526051849
1063,14365.5013738188
5432,310338.287058864
137,166237.731802186
2767,295423.745537498
2365,173271.969033377
121,316047.69317861
5187,217043.070557681
1208,123992.762409684
4262,283962.073784083
5784,220692.52079007
2427,376654.537967618
2419,77990.4514449245
1432,149135.887124594
1788,210676.613966658
153,59169.6142561317
996,188304.688845835
4544,212410.831419532
4480,201363.031033385
1881,157264.38954653
144,184974.746703772
2742,229772.236985576
2152,192279.482259274
1399,222868.66062323
2685,173267.152840354
2736,185212.350970007
931,301926.012753677
3575,222421.160818925
2229,163259.262115129
4299,474051.40685136
1809,212748.141146993
88,78156.4310545544
837,173254.767549584
2051,226927.28724991
4554,233297.744932027
2801,89167.4382850556
4223,153719.673308928
1815,98524.113480172
4088,450393.088420138
5172,214010.18180691
2149,170784.69403552
870,139249.706353837
220,185729.316673929
643,324647.424418435
432,253357.898278902
3361,280040.309063061
1344,114413.093870735
1480,156872.878044234
123,235986.782538029
3295,202274.305843002
1248,109687.775338434
5733,222655.071188849
4170,286694.216353728
5879,316759.689424663
1183,377714.39523821
1839,51135.3480861791
5265,283471.92501606
4208,150103.922733002
4749,221152.731609824
4940,272039.443723293
1595,194347.218660203
4058,296870.441229886
5024,384161.727761579
3702,142649.825253032
712,264194.871679918
5045,170978.263626337
1701,308380.602895846
2800,135873.28559974
4586,222250.897270425
2560,221990.216396257
942,190114.367223735
5464,367516.270491105
5423,286226.243041259
1829,354246.469677686
5843,262466.347270516
386,85043.9769710429
2663,226684.120687382
2888,123386.502752291
4869,286247.403261168
5411,208232.884162995
1271,117269.150752564
2107,253677.103509844
3319,146950.250804383
5388,308276.23720896
4185,232931.071101404
889,304404.065788799
3766,184808.755269021
4890,147944.812873927
5522,359694.483764634
3191,244941.648580048
1558,175749.33499511
4864,216940.347784616
2984,166731.418961603
5684,309965.114917427
1967,221023.340508124
6,7566.3600002651
2310,229964.422510704
3045,155542.948298337
4559,233297.744932027
112,113330.851366511
5641,204625.93318147
2719,105752.954895693
509,251117.028814563
2897,230731.152762792
3355,109889.102400936
3391,127914.897863792
2108,130908.282653106
5624,305045.355603503
4092,261468.469606629
36,15374.5462154262
4285,350316.840800358
1459,183639.08378159
57,257084.405856648
2722,301452.817945933
2083,189057.053526321
908,131437.722373383
5458,458258.024450905
285,175613.798785603
5599,329181.252581223
2003,204851.050246884
122,230434.511765802
4741,225552.551422712
2959,237147.799728083
2754,143122.808667071
508,118985.784100234
4030,437780.663619454
806,132488.402212576
4966,164045.459327136
5009,200506.573246506
1163,156945.209070327
5401,313779.626293013
4678,228864.872758839
2770,158158.897076863
18,32022.952868406
2559,379834.843385341
3711,391450.6198033
3365,106187.161308306
2321,55510.8605582844
5005,355553.138148814
2140,312481.103354507
3054,189603.12364321
1221,118224.599268044
3996,227264.655096229
4879,307403.80993969
1776,134532.086531565
2322,241515.155144567
5872,176584.16192502
415,97610.5912539548
2537,211454.351611977
3709,273439.563248401
5479,121367.416375576
5377,167686.829732684
3986,232904.885926389
727,194493.905698694
2447,193870.450216391
3553,379741.274318462
1616,68873.0273188543
1414,182239.342912999
1046,208490.423365207
3674,330758.949979339
3342,190732.443421293
1106,188013.366311345
4129,236931.660895051
989,100038.350913561
815,114355.744744585
4388,157777.900498705
2450,207938.05389051
9,57387.5913342298
3303,268296.382824875
915,379489.372534525
2266,232339.096016332
972,113856.757659744
3811,232461.295139002
52,315496.835417505
1682,91493.3773098217
4504,446380.27840643
1446,225403.600291173
4190,235659.135483296
4310,282231.159277225
3880,397887.468534341
921,79602.3353742725
3133,192182.565740341
392,159246.297615652
5450,313550.871739944
3874,282422.307337949
4799,222094.186742898
1768,168075.537280182
4733,190576.109797795
4598,218959.998758682
5416,280008.209900739
74,278989.37194136
3988,334382.768454759
4360,267840.430131543
213,11058.3403909814
3389,197026.777100261
2405,110201.571862487
2491,265737.229443926
2267,142272.113145369
2283,36112.0610199715
328,295560.558655802
2236,251082.06719178
741,170288.214063929
4498,287779.155352391
518,351470.170934594
888,87252.0090357786
3447,265087.930192971
4395,253434.850012045
3987,358671.889065428
1391,203807.454985329
5218,289493.979150662
4240,141248.499843892
3430,51641.6916755237
5725,332849.610141719
4014,124031.7716345
5210,462757.342491307
3014,245940.625526564
1018,150680.38714001
4267,224917.236917035
728,411610.639124591
3655,147980.256727765
598,322349.33626643
5665,232084.890719065
3545,178868.457888954
1743,160917.12977472
5489,145673.198954488
70,283618.253370474
2806,308519.299829904
2739,144950.788180343
5774,314384.055378689
308,158662.387927542
3726,217197.425222865
1113,83466.9409177634
3343,205244.361301849
2414,316568.049365685
489,102764.31505231
5330,373602.880693059
4081,251584.55436157
4027,370794.099751343
318,137580.742093654
4015,63029.1130642007
5842,223832.117815615
1396,159567.879652677
2316,195143.11357559
4346,134263.928197102
3149,159274.044883442
3928,307983.828288516
863,85026.5531902475
2834,244015.752959099
4042,138543.175537443
635,159651.695960737
5331,338372.145239651
3369,181424.25234059
2925,253444.498744973
2053,181816.833690999
2042,177955.78902184
309,111005.006274778
754,226489.22139707
4461,374085.653928558
478,22749.2862730839
3544,491932.390140985
5806,296876.691763198
2298,154413.067491246
1946,64271.2286897236
3088,57078.4438050003
4471,243640.057275419
4591,213499.315232944
3256,389381.817760201
4009,155717.746717903
1213,109687.775338434
1388,201276.983508085
752,170288.214063929
1638,209866.909067143
377,151268.293385945
4370,257754.329247575
1038,129065.903570157
3338,175566.278518158
1160,192481.368550933
5052,186500.150773862
3064,243670.889727229
4612,224450.810463664
2774,247469.203171108
1963,95656.7024633927
5186,176616.52603465
4708,220055.76432534
1823,354392.836125802
3527,213562.894282978
1923,225579.822278681
3152,156217.232428329
1609,105307.505081909
5626,307403.428374785
2167,454093.480834539
1091,114660.496087927
2056,346877.1240347
1607,94184.5957494966
1096,78448.9932829182
4430,358171.526686337
5606,255068.766701738
3100,232463.0496218
608,174890.108993814
1771,213939.873082656
5551,242837.895716587
2533,156445.902226727
2329,189816.131546504
2370,73777.2008276496
4479,298673.400230962
1718,147597.149147279
3385,180649.579209213
5418,279275.105822207
1901,183907.041401334
4441,233754.041902936
4000,67222.5909409718
5587,360742.115591235
4258,347835.499904824
2782,183559.031409006
4518,298120.851675249
2781,150834.910418515
1042,165679.375170578
1186,154767.772246469
5484,226319.045264998
1071,19988.9889607951
3830,110380.15397627
1772,197948.994363347
1774,86116.0970990166
375,260487.66932299
846,266360.447166847
828,174295.636098753
5221,250099.696708434
2130,364164.4043485
1108,82419.5198294672
491,90933.1523574846
875,132557.238975644
1567,231616.794334347
557,164682.58033118
4709,229971.335316279
37,31920.6530156041
1001,321711.053465474
5428,80217.7534869934
589,117553.029798848
2680,148855.100045646
5396,225373.672579136
284,124999.683494559
4932,262776.231543845
3329,193361.820613826
4137,126661.481770808
4516,288776.677849667
1264,116315.411776237
3471,115295.589094771
2182,116321.47964306
4298,295587.779393249
5258,321363.212626245
2764,221777.92814032
1997,161799.464692293
2363,222801.052030397
2026,72506.0734944335
1675,237972.183769079
62,277834.77597776
3925,394181.724812076
3757,463463.596756486
5414,229791.691091641
1212,113464.530874164
1347,120140.59399686
3681,105617.605040819
914,54463.2618386488
2366,129296.997872432
2633,126598.394791629
5759,308989.414075275
2251,146490.071203375
1973,190531.055176996
5698,364238.419197522
1431,95554.8028230486
2938,237147.799728083
4179,144803.989517538
1540,249356.838774495
4122,219252.0104127
3836,98870.0960023344
4356,266884.538670657
5246,445670.911159075
2939,250604.62070558
4791,262010.445867251
4411,142686.879373829
1454,92825.8419820785
3219,430585.72675835
1990,60827.4933221343
178,131672.502770823
3374,186694.798134022
1746,161941.258637439
5852,170650.326693475
2437,72032.0790646311
2418,102725.918475142
5066,174827.340159579
5409,287388.409982263
5884,240526.846769536
360,283747.699625569
69,276681.234644203
1000,373173.884705785
5694,284589.320705452
402,67811.8619095987
3300,216371.093736183
5878,225135.937587599
1831,348170.835166964
4625,188454.283538891
5390,248276.587088051
176,325365.993962936
568,13785.2941532921
5134,513488.063889825
5577,178504.965317397
4038,359763.118239868
4374,79395.0092189618
4597,228864.872758839
2380,296630.289536764
3019,248768.842280638
1122,353414.2685053
1144,156416.678070403
3032,244272.443269296
4378,305673.956727968
1935,190541.173199292
4564,228864.872758839
5776,230378.554889372
5848,171687.740705033
2237,193766.604832822
3372,103393.413669651
4429,424931.117049018
445,253357.898278902
522,370203.736562556
4779,293713.645864731
3863,277718.924464149
4726,227759.585793027
3473,121113.976631696
3316,176336.110600708
5809,300394.32408064
4383,215366.750074006
5213,294176.220304803
1458,101064.221228614
4532,383676.513726643
2282,142350.173894693
5092,300367.175735629
4484,345052.419788736
600,162120.773288013
5208,319151.61822373
1316,123027.216550168
5220,169498.709600622
1561,204576.655055571
3755,282101.865574296
5297,192350.214384703
1509,331033.117365355
2478,104247.796873866
2521,149285.71947651
4113,412334.734869822
5312,440802.650799772
1882,193195.111851458
1228,115363.390174863
3943,423739.123313431
1810,218204.633671934
4064,122014.290835858
5269,136152.369280887
5516,367341.219579061
3275,296183.148950403
3922,216180.797449474
790,213335.232504434
1453,233763.643690203
3543,275082.778537889
2175,338292.904265179
3787,264110.812196084
4226,381154.773238603
4495,523518.536390383
3381,202850.585688801
3171,269125.214814943
5206,275568.510277294
5124,462861.516390738
1348,122063.334950624
4977,215923.945444746
523,371433.479182239
5748,286253.381117435
4006,161840.083204353
2211,117748.016258323
2226,226407.874765424
2629,285983.626368194
3096,267083.541201146
4691,224450.810463664
1239,108748.002225969
458,265864.268079188
3268,239552.173054213
1102,106182.670396772
909,233075.462797678
1601,196988.612315324
479,137159.760320479
1608,278143.40893597
1996,174196.574441391
4918,223205.83979192
2075,153866.078658422
4320,290363.06994365
1356,151078.884265245
3725,222678.576541461
856,85916.982009398
2254,120081.128696036
2753,146121.761660235
3331,192296.85231706
5164,296682.597929739
2342,148211.27007838
2115,225896.053800509
4681,222250.897270425
5175,396064.911270687
4560,226655.477610246
4476,272111.936257849
4758,224450.810463664
4004,219564.569365697
260,53610.0452976607
397,71215.178361203
5219,101110.642078224
4703,229971.335316279
2914,239302.927431612
2664,474172.060520365
1413,133368.199314405
5018,290174.332608178
2185,292868.864850006
4895,173463.210633664
3920,289144.823405436
2622,323883.836804316
792,233130.428568843
495,332286.285603761
4615,215679.946119952
1766,343644.891643172
2173,206327.839390966
2546,371787.614936184
3222,358370.748787195
4922,301486.885396445
158,77169.2718165662
4332,294273.852867433
4440,149557.290572864
1570,134544.28452723
4273,227122.907338113
334,390234.990459348
1506,172522.556153357
1949,242813.962126566
3511,355756.186426848
5511,120866.186191896
2586,149310.638199759
1060,263182.72730115
3038,117961.41530907
4828,263371.93480679
4851,138115.330862268
1211,120140.59399686
1624,103929.02653312
1801,201168.092424226
3564,132531.570387642
1612,61326.2215213007
2625,231908.124465893
4493,479939.763563128
2785,375738.056738878
4112,248238.340193546
573,128160.775561497
2174,297547.139377418
2968,253994.160104551
450,263580.55082167
4930,364811.693591844
904,180666.568464085
3831,124112.839789154
1369,96729.2503816114
4056,333068.811433124
1917,174476.043492966
5427,282338.069719341
56,71787.6559402685
3528,118976.850808719
2260,184581.144431731
4132,202208.085649333
1697,311552.916277688
723,212918.33915305
1650,282603.979304402
2131,359272.258893954
2679,240495.308545636
4268,421812.173538568
813,129761.61935292
2561,346104.475078325
3805,276808.713844435
1603,104376.148542488
2831,243470.920931033
4059,211508.351215621
5583,357869.584284383
3599,207123.085531598
832,174295.636098753
1240,110629.323186079
5069,392680.957356607
559,170514.557636574
650,183804.364411179
1262,114413.093870735
1080,97961.9966644621
5109,89516.2544568991
2150,144612.002574929
4204,207139.323779402
2525,162574.431505091
1155,78324.3813631856
3779,435454.484301864
2516,106124.572843607
5287,309349.823564059
189,318084.956076905
1931,339408.625552136
1536,198777.620347677
700,149887.694252223
5048,152538.357040339
1405,126622.292054478
1758,302165.215738462
3244,206743.506292353
161,96668.155553065
2401,114884.67041291
2351,136260.178007274
3749,126187.660998485
1253,116315.411776237
1628,120363.703047188
3931,431288.133041641
5368,165029.0031413
2315,125546.931411492
129,6885.02538511862
520,152968.705918607
3682,257322.001462098
5323,157166.939320195
2081,35715.0581249235
1711,206712.710217167
1440,130290.029338489
1883,120622.590894426
1336,120140.59399686
4351,425292.632609135
4426,309904.393014734
3722,245012.956979913
45,73941.1665235875
4324,100947.489672084
2585,322802.226515182
3029,264059.577459029
4318,67464.9378742729
3624,233311.416665904
5749,239163.27271888
3926,253545.529173224
5547,126059.049125384
528,141784.300635703
1449,114797.474909512
4345,303736.787659524
3877,222365.04715995
4235,255823.113519793
288,144185.268909585
5708,363013.964212658
2858,230639.294641757
3609,372554.228903551
193,316896.509927832
3435,178351.439096687
2829,238995.918165596
652,77163.3860708106
5027,299101.912027377
506,429894.039022798
1654,292860.32605884
4,368205.640010885
3889,472154.013579462
2059,217409.670812655
3781,289476.990446035
2183,229218.98523899
5790,524574.003168774
883,223970.885652242
4669,184226.392867332
4990,358401.930295066
2630,131472.758139402
5628,232642.506909389
4290,347889.792722567
3121,151295.728694564
3416,107924.99857117
4400,148458.128655277
551,125235.897784322
4337,294273.852867433
503,123550.98308274
5584,370851.44246796
4642,229971.335316279
2918,132912.310164713
4690,220055.76432534
3306,328763.004824265
4745,214589.02129297
2170,266605.37031569
3486,198099.56948682
5329,289678.870959007
486,251462.263578506
4850,178831.9564756
1643,152596.171664331
2272,361386.132345954
3600,227399.986651296
1565,172891.408464489
1980,64989.1212102268
1688,156006.65601093
5713,365032.171644341
1524,68145.8692775044
5162,272803.141776961
5565,245348.766903321
3590,432180.378023636
3081,155490.89560182
1731,146593.75779694
1128,172400.085123032
2527,168534.145372786
330,316218.89043045
4710,228864.872758839
4688,224450.810463664
2717,147175.866509983
538,252029.677537831
2846,241774.862983084
435,259026.171918318
2113,46202.6482815138
5553,254999.696361985
3588,278377.480409328
222,170710.242432332
1722,267923.283191656
3233,99950.43503153
5726,223754.87058226
2326,177425.991220869
1750,162966.814359131
1533,103579.089046362
2032,135023.88261881
5317,285129.578528247
2186,213924.734320651
3011,230232.680013751
141,100474.370336065
5581,278966.205460326
3034,194721.023456303
4974,285343.406673579
3225,292451.059596779
2891,258052.8222204
4214,273251.786504054
28,307381.717649834
4241,224430.249426931
5434,283559.472855579
2617,153035.444144361
362,386331.034522031
370,368964.932450621
4195,120778.007512681
855,214786.520370859
757,224284.91148706
317,140976.490014558
711,295939.135084921
3482,183452.177125819
414,80314.2237269826
2816,385379.173413294
4178,149651.966178588
4373,140964.866859256
558,157517.054196738
4893,145064.972276077
799,223184.538365982
953,130320.299663358
246,96407.2462408056
1138,77451.9688804111
515,240949.532650199
5710,349605.266211017
3638,281680.783503318
2942,269942.796651487
447,261357.073691878
614,68996.233028747
5614,280107.868420193
1327,109687.775338434
3470,154589.15995713
2215,317224.754328843
3304,439331.560080359
5369,228138.969698793
5264,336935.690150477
4477,200288.500205221
1168,104281.934696315
5589,363188.559451377
3729,150430.360699222
3594,398815.734859013
2397,182015.521461808
4795,222094.186742898
1352,114413.093870735
1450,99220.2129041435
203,146954.071869844
5063,298601.135860651
2324,240540.872349616
5865,272767.528974721
4826,254618.895112212
2634,216337.245474124
5373,314295.98689289
2269,169417.407609824
2592,96711.0498722709
905,56894.1352093624
3194,242698.884018902
4578,184226.392867332
986,89114.2120884034
1466,153223.730792976
2118,243688.731280007
1575,358116.665365244
4778,99120.6992359501
1452,153970.89161437
4082,365707.516547051
3261,493316.536491483
5383,322989.260507683
1085,302692.955574531
368,371423.505091973
2514,210261.057973744
2844,237306.787056689
2804,160860.112698169
3562,126553.087312243
5138,271132.765319803
2368,176923.695717028
1767,330399.378745256
2133,253121.400984732
2902,439105.461722962
4954,181613.301067568
756,179669.972437348
4008,213011.380903515
234,286731.495146589
4967,83647.9270257956
5311,289810.948913977
2262,91346.7730412138
2655,225218.03117176
4131,95830.0583349674
5488,167103.112155143
4540,231078.970294539
2519,106779.719550422
512,66819.0116403706
5742,278315.662108988
3069,220158.179294535
5088,176032.367133406
3659,269089.708206861
3463,213610.770766772
3068,233731.765982488
3672,136275.174123602
2369,254863.429741078
5339,291083.135030951
4355,308817.503321295
1512,319087.071214146
5758,370422.728202057
4446,294942.658119295
798,171325.144523399
4620,216772.08625784
3884,99310.3861013883
4427,228907.452962359
3185,228490.549111365
2987,245969.955508249
340,40851.946518755
3169,282269.348913322
5470,289346.652945915
669,43880.2606734349
3326,144946.92400095
4437,208843.816828646
892,289182.155530638
2438,319175.485687749
3806,266473.647802315
1438,103844.145439516
4882,281125.797435265
5270,304409.881310693
2094,191138.924926349
425,255621.895426488
3613,107026.714537235
4242,242198.211385017
2903,183258.556157658
1993,135164.34702897
5541,280834.739893736
1502,123956.48863357
5193,278875.487666864
5600,331156.581300618
2850,242894.739436872
3006,257154.317213646
1152,141630.377856724
3733,263493.031550555
1780,138690.959274545
5545,276169.362922127
1886,330480.957235035
3878,147726.798038827
4671,214589.02129297
3976,202900.488613876
3664,218447.36429181
3177,468945.848089336
574,251264.50929311
3246,220275.260292141
5165,273953.11224116
4391,480704.602478774
923,162445.063937092
3572,271318.435456442
2889,140847.561082965
877,299744.649563105
1412,172279.201454984
2565,218102.759733865
5654,511526.773086407
3611,413273.665968164
2520,222127.018492475
1489,208632.222921731
1694,310744.306832791
100,260727.466857459
4761,214589.02129297
4508,222723.187214885
5231,327749.445539365
1149,113648.303100154
2489,234604.332218668
3453,362246.009188772
4835,241785.252880653
5305,138135.477969154
5526,372662.129605359
966,165381.211392927
55,298978.846408914
3698,281515.684339878
4021,264651.678837881
5525,296184.711004308
903,271449.443471807
1418,132170.368147304
4371,340173.480211799
3536,254529.263610621
217,178217.438096863
1267,106873.814596207
2728,187663.377591221
5517,309120.422315713
4233,471641.866344002
3924,268573.940535136
4106,383984.42164566
4800,217709.413520705
1796,184207.750101379
4908,407624.032753687
668,149364.493311589
1852,129701.137452944
3823,251979.765669688
3108,153317.938207402
4644,228864.872758839
1837,345747.074770799
1539,232336.616956576
5598,242283.688352766
1710,191872.20483669
2383,81313.5936957761
3647,411757.192810192
1357,122576.880883013
194,307424.385569037
5459,119084.238483352
1841,242989.086295582
2314,359989.521853293
5047,231177.212284879
5145,290841.078698756
935,319086.682603015
1623,225930.219683609
2035,94415.9710225489
2487,197353.769954617
623,263379.386774474
3541,255264.69589784
323,184222.48929767
831,175337.87395449
5575,176590.43479202
2129,183702.922745265
1948,154084.063297066
3199,249440.735510245
4483,225081.271629807
4550,220055.76432534
2384,184375.685321031
2725,144172.128970518
3001,238752.284392261
4229,250170.469624087
1312,111572.637294387
2074,151842.272580614
3706,414095.96412954
1029,94411.7203529656
943,222973.250604737
1381,54553.3127092572
5859,169614.298292468
3153,262298.315607724
3272,140884.683797718
247,69264.9916700636
3939,509986.29698905
4211,199113.76808328
5682,370374.253817675
3777,282508.395896604
2548,253467.861620871
440,254489.34297263
2708,334433.854761547
3076,275361.401877613
543,250900.651990987
896,138117.95296184
2505,186155.091448241
3634,392873.17383045
2286,196110.495792417
2125,221479.870979354
2378,216335.550621063
4449,402888.766356962
2721,229814.136296712
1370,182886.393312724
4096,279905.426056366
1957,152059.623534261
3214,271177.205687313
1003,146061.139430994
429,267063.911050828
2029,408968.73890383
3469,116247.487967977
3211,194595.618055133
5251,283746.844860995
4777,175654.892193006
3379,202850.585688801
5371,176360.614408651
151,177620.552917478
2137,78197.6877774696
1010,286046.134473465
201,180313.467295
2542,262551.138740834
2710,198571.000554176
2420,44078.1937273359
1482,223882.303838571
1953,103947.926461118
1813,94864.4600760751
1380,120003.725469311
823,118912.228817964
4725,189514.543370537
3456,132660.285226944
4539,240456.955439473
184,126331.389732583
3254,282060.673933653
1075,378242.828718152
2842,241774.862983084
1913,176562.356531548
1613,199131.124983123
5657,318287.199196363
3165,247790.258029954
1699,320238.577321989
1241,123992.762409684
932,189767.699383139
4149,159502.098223088
452,280812.911246285
2480,266136.612538191
3158,263330.721430321
5782,271240.150083739
2325,141303.793806877
1107,146906.207066139
5232,158119.48798442
110,258453.563999173
4404,116638.432999352
401,45227.1173452471
2033,396446.217574597
4998,320074.693428033
1384,179483.70260634
3724,262656.627605769
3087,210334.541093947
4916,285853.218741795
5032,165832.076498516
4652,218959.998758682
2406,116835.870829364
4841,155309.892602322
4665,212410.831419532
839,172215.27290774
2884,94786.2857047921
5722,297225.747051559
4448,397886.075451663
1934,233325.21909277
2656,230742.662812252
3758,467341.90237419
749,229804.546884009
188,232335.360862711
5627,267086.577435849
4692,224450.810463664
218,55211.4481676703
561,162628.144281782
1671,222470.574194201
4855,264875.462449773
2072,98010.7134361691
1739,27840.6076660732
4309,234229.565055495
1229,105006.830084729
482,266844.582453575
4763,181069.398727027
2442,196005.487055714
444,255621.895426488
5460,119084.238483352
5597,222811.868674537
1181,211694.182852857
138,166237.731802186
1273,105006.830084729
3033,239219.926094699
1361,133508.28312697
3386,367322.018367273
2933,239379.21792819
4963,163018.410433701
620,68996.233028747
5430,273044.426957951
2241,208356.726584373
2069,197672.969086201
5797,291365.225190153
1332,106873.814596207
3916,438916.040154394
4005,181465.458264819
981,322867.814684424
3378,256146.835954745
42,201905.6031395
5433,262139.497001651
2252,158409.803258943
2290,191845.075544021
5849,267033.875530228
5372,284400.273513659
2256,187192.906063596
1680,108004.558523757
539,250900.651990987
3646,488943.810825847
1610,128011.747483686
3487,238829.167665554
603,222555.557902931
5773,130649.969054912
5502,302152.10390244
4366,114870.470485498
4036,205440.055838233
4526,268357.433457757
3778,272126.196253691
1519,354841.272953523
4097,253051.848889277
5095,85043.6839025896
4589,183172.728313957
2946,241071.574429835
15,80948.4719483659
779,215515.496043081
1636,62552.7952205392
3189,285781.995679043
4617,191638.978739882
5461,354989.403210619
302,255662.19025518
1582,333262.520365255
5574,176678.86651868
788,172363.457534457
845,284641.850319796
4887,306740.823910668
1314,119181.749571886
209,118811.664007874
3917,212910.004176354
5127,289496.716359903
5671,333909.454383434
2232,239460.261325462
424,249367.183052114
3492,132811.383027256
4834,206530.570091209
760,176530.442252024
4055,223300.806616432
1994,140882.194759895
1922,165611.159328463
5680,319454.204162797
5761,393726.91645253
4282,274797.293060844
4278,387388.88408093
2473,299645.077168701
4396,303568.926850916
3101,248994.833322377
4033,261630.907823791
3298,462242.930452106
5858,259917.033291411
4503,259017.401332205
4336,441977.363228178
2900,316361.859696286
1773,195379.919778
4813,113695.934071556
2899,261714.435645752
2295,146347.097077341
4861,144080.6805136
5539,316470.587861715
2595,239817.260229823
816,178373.815888645
4485,366418.977401314
358,283747.699625569
4095,271839.606761173
1423,54824.5116491093
4093,238507.028855218
2618,241773.521850208
4878,169264.059972144
4497,235838.515818909
4915,327430.062765334
910,57192.0238031899
3168,140021.796044954
5085,359152.974036014
794,220987.37218792
5097,265595.229444246
2135,115505.135390195
1714,94353.9143272739
2199,184981.172148224
5010,241752.755536265
4624,176878.85931799
550,110094.090250472
2673,436777.732346527
738,173403.148426938
4844,429421.474281892
76,276681.234644203
2205,174495.334656813
3551,377661.500112894
3143,399510.169160901
5342,182849.770559051
2624,134416.673058745
3689,189190.810418801
2076,199250.88325158
5376,161735.920161768
3354,214865.116645337
4071,270210.516122844
1032,219367.393162121
3577,118699.297407691
2620,240654.786778992
154,261745.248576722
1288,123027.216550168
93,323017.000127371
1252,117269.150752564
947,32332.4346445753
5798,404959.837819383
282,250830.055010686
5616,285304.711541829
3832,237285.861356179
3310,267299.262107819
1872,165758.075082407
